node_id;label;type;degree
@CHEMICAL_N_(4_(N_(3_methoxypyrazin_2_yl)sulfamoyl)phenyl)_3_(5_nitrothiophene_2_yl)acrylamide;@CHEMICAL_N_(4_(N_(3_methoxypyrazin_2_yl)sulfamoyl)phenyl)_3_(5_nitrothiophene_2_yl)acrylamide;chemical;3.0
@CHEMICAL_N_N'_methylenebisacrylamide;@CHEMICAL_N_N'_methylenebisacrylamide;chemical;3.0
@CHEMICAL_N_N_N_trimethyl_5_aminovaleric_acid;@CHEMICAL_N_N_N_trimethyl_5_aminovaleric_acid;chemical;3.0
@CHEMICAL_N_N_dimethylacrylamide;@CHEMICAL_N_N_dimethylacrylamide;chemical;3.0
@CHEMICAL_N_acetyl_N_nitrosotryptophan;@CHEMICAL_N_acetyl_N_nitrosotryptophan;chemical;3.0
@CHEMICAL_N_acetyl_S_(2_cyanoethyl)cysteine;@CHEMICAL_N_acetyl_S_(2_cyanoethyl)cysteine;chemical;3.0
@CHEMICAL_N_acylethanolamines;@CHEMICAL_N_acylethanolamines;chemical;3.0
@CHEMICAL_N_benzoylphenylalanylphenylalinol_acetate;@CHEMICAL_N_benzoylphenylalanylphenylalinol_acetate;chemical;3.0
@CHEMICAL_N_fluorobenzenesulfonimide;@CHEMICAL_N_fluorobenzenesulfonimide;chemical;3.0
@CHEMICAL_N_formylmethionylphenylalanine;@CHEMICAL_N_formylmethionylphenylalanine;chemical;3.0
@CHEMICAL_N_hydroxy_2_aminopyrene;@CHEMICAL_N_hydroxy_2_aminopyrene;chemical;3.0
@CHEMICAL_N_methyl_4_aminophenol;@CHEMICAL_N_methyl_4_aminophenol;chemical;3.0
@CHEMICAL_N_methylproline;@CHEMICAL_N_methylproline;chemical;3.0
@CHEMICAL_N_palmitoylsphingosine;@CHEMICAL_N_palmitoylsphingosine;chemical;3.0
@CHEMICAL_N_valyltryptophan;@CHEMICAL_N_valyltryptophan;chemical;3.0
@CHEMICAL_Naphthol_Blue_Black;@CHEMICAL_Naphthol_Blue_Black;chemical;3.0
@CHEMICAL_Natriuretic_Peptides;@CHEMICAL_Natriuretic_Peptides;chemical;3.0
@CHEMICAL_Nefopam;@CHEMICAL_Nefopam;chemical;3.0
@CHEMICAL_Neostigmine;@CHEMICAL_Neostigmine;chemical;3.0
@CHEMICAL_Neuroprostanes;@CHEMICAL_Neuroprostanes;chemical;3.0
@CHEMICAL_Nitrendipine;@CHEMICAL_Nitrendipine;chemical;3.0
@CHEMICAL_Nitrobenzenes;@CHEMICAL_Nitrobenzenes;chemical;3.0
@CHEMICAL_Nystatin;@CHEMICAL_Nystatin;chemical;3.0
@CHEMICAL_OKN_007;@CHEMICAL_OKN_007;chemical;3.0
@CHEMICAL_O_(2_fluoroethyl)tyrosine;@CHEMICAL_O_(2_fluoroethyl)tyrosine;chemical;3.0
@CHEMICAL_O_Antigens;@CHEMICAL_O_Antigens;chemical;3.0
@CHEMICAL_Oxadiazoles;@CHEMICAL_Oxadiazoles;chemical;3.0
@CHEMICAL_Oxandrolone;@CHEMICAL_Oxandrolone;chemical;3.0
@CHEMICAL_Oxazepam;@CHEMICAL_Oxazepam;chemical;3.0
@CHEMICAL_Oxypurinol;@CHEMICAL_Oxypurinol;chemical;3.0
@CHEMICAL_P(HB_co_HV);@CHEMICAL_P(HB_co_HV);chemical;3.0
@CHEMICAL_PD_176252;@CHEMICAL_PD_176252;chemical;3.0
@CHEMICAL_PF_543;@CHEMICAL_PF_543;chemical;3.0
@CHEMICAL_PLX_4720;@CHEMICAL_PLX_4720;chemical;3.0
@CHEMICAL_PVB_protocol;@CHEMICAL_PVB_protocol;chemical;3.0
@CHEMICAL_P_3F(ax)_Neu5Ac;@CHEMICAL_P_3F(ax)_Neu5Ac;chemical;3.0
@CHEMICAL_Pafolacianine;@CHEMICAL_Pafolacianine;chemical;3.0
@CHEMICAL_Palmitic_Acids;@CHEMICAL_Palmitic_Acids;chemical;3.0
@CHEMICAL_Pentazocine;@CHEMICAL_Pentazocine;chemical;3.0
@CHEMICAL_Pentobarbital;@CHEMICAL_Pentobarbital;chemical;3.0
@CHEMICAL_Pentosan_Sulfuric_Polyester;@CHEMICAL_Pentosan_Sulfuric_Polyester;chemical;3.0
@CHEMICAL_Pentostatin;@CHEMICAL_Pentostatin;chemical;3.0
@CHEMICAL_Peptaibols;@CHEMICAL_Peptaibols;chemical;3.0
@CHEMICAL_Perphenazine;@CHEMICAL_Perphenazine;chemical;3.0
@CHEMICAL_Perylene;@CHEMICAL_Perylene;chemical;3.0
@CHEMICAL_Phosphites;@CHEMICAL_Phosphites;chemical;3.0
@CHEMICAL_Phosphoserine;@CHEMICAL_Phosphoserine;chemical;3.0
@CHEMICAL_Physostigmine;@CHEMICAL_Physostigmine;chemical;3.0
@CHEMICAL_Picrotoxin;@CHEMICAL_Picrotoxin;chemical;3.0
@CHEMICAL_Pimozide;@CHEMICAL_Pimozide;chemical;3.0
@CHEMICAL_Piperonyl_Butoxide;@CHEMICAL_Piperonyl_Butoxide;chemical;3.0
@CHEMICAL_Pituitary_Hormones;@CHEMICAL_Pituitary_Hormones;chemical;3.0
@CHEMICAL_Pituitary_Hormones_Posterior;@CHEMICAL_Pituitary_Hormones_Posterior;chemical;3.0
@CHEMICAL_Platelet_Activating_Factor;@CHEMICAL_Platelet_Activating_Factor;chemical;3.0
@CHEMICAL_Polyanhydrides;@CHEMICAL_Polyanhydrides;chemical;3.0
@CHEMICAL_Proadifen;@CHEMICAL_Proadifen;chemical;3.0
@CHEMICAL_Promegestone;@CHEMICAL_Promegestone;chemical;3.0
@CHEMICAL_Prostaglandins_D;@CHEMICAL_Prostaglandins_D;chemical;3.0
@CHEMICAL_Prostaglandins_G;@CHEMICAL_Prostaglandins_G;chemical;3.0
@CHEMICAL_Puromycin;@CHEMICAL_Puromycin;chemical;3.0
@CHEMICAL_Pyridones;@CHEMICAL_Pyridones;chemical;3.0
@CHEMICAL_Pyrithioxin;@CHEMICAL_Pyrithioxin;chemical;3.0
@CHEMICAL_Pyrroloiminoquinones;@CHEMICAL_Pyrroloiminoquinones;chemical;3.0
@CHEMICAL_Raclopride;@CHEMICAL_Raclopride;chemical;3.0
@CHEMICAL_Ramalin;@CHEMICAL_Ramalin;chemical;3.0
@CHEMICAL_Red_DND_99;@CHEMICAL_Red_DND_99;chemical;3.0
@CHEMICAL_Rimonabant;@CHEMICAL_Rimonabant;chemical;3.0
@CHEMICAL_SBI_0206965;@CHEMICAL_SBI_0206965;chemical;3.0
@CHEMICAL_SBI_115;@CHEMICAL_SBI_115;chemical;3.0
@CHEMICAL_SB_705498;@CHEMICAL_SB_705498;chemical;3.0
@CHEMICAL_SB_742881;@CHEMICAL_SB_742881;chemical;3.0
@CHEMICAL_SB_743921;@CHEMICAL_SB_743921;chemical;3.0
@CHEMICAL_SCO_267;@CHEMICAL_SCO_267;chemical;3.0
@CHEMICAL_SK&F_82958;@CHEMICAL_SK&F_82958;chemical;3.0
@CHEMICAL_SP2509;@CHEMICAL_SP2509;chemical;3.0
@CHEMICAL_SRPIN340;@CHEMICAL_SRPIN340;chemical;3.0
@CHEMICAL_S_ethyl_glutathione;@CHEMICAL_S_ethyl_glutathione;chemical;3.0
@CHEMICAL_S_nitroso_N_acetylcysteine;@CHEMICAL_S_nitroso_N_acetylcysteine;chemical;3.0
@CHEMICAL_S_nitrosocysteine;@CHEMICAL_S_nitrosocysteine;chemical;3.0
@CHEMICAL_S_phenyl_N_acetylcysteine;@CHEMICAL_S_phenyl_N_acetylcysteine;chemical;3.0
@CHEMICAL_S_phosphocysteine;@CHEMICAL_S_phosphocysteine;chemical;3.0
@CHEMICAL_Selenium_Oxides;@CHEMICAL_Selenium_Oxides;chemical;3.0
@CHEMICAL_Sodium_Iodide;@CHEMICAL_Sodium_Iodide;chemical;3.0
@CHEMICAL_Solutol_HS_15;@CHEMICAL_Solutol_HS_15;chemical;3.0
@CHEMICAL_Spherex;@CHEMICAL_Spherex;chemical;3.0
@CHEMICAL_Strobilurins;@CHEMICAL_Strobilurins;chemical;3.0
@CHEMICAL_Strontium_89;@CHEMICAL_Strontium_89;chemical;3.0
@CHEMICAL_Sugar_Alcohols;@CHEMICAL_Sugar_Alcohols;chemical;3.0
@CHEMICAL_Sulfinic_Acids;@CHEMICAL_Sulfinic_Acids;chemical;3.0
@CHEMICAL_Sulfisoxazole;@CHEMICAL_Sulfisoxazole;chemical;3.0
@CHEMICAL_Sulfur_35;@CHEMICAL_Sulfur_35;chemical;3.0
@CHEMICAL_Sulfur_Compounds;@CHEMICAL_Sulfur_Compounds;chemical;3.0
@CHEMICAL_TAK_779;@CHEMICAL_TAK_779;chemical;3.0
@CHEMICAL_TAK_875;@CHEMICAL_TAK_875;chemical;3.0
@CHEMICAL_TGX_221;@CHEMICAL_TGX_221;chemical;3.0
@CHEMICAL_TMF_protocol;@CHEMICAL_TMF_protocol;chemical;3.0
@CHEMICAL_TWS_119;@CHEMICAL_TWS_119;chemical;3.0
@CHEMICAL_TX1_85_1;@CHEMICAL_TX1_85_1;chemical;3.0
@CHEMICAL_Tetrahydroisoquinolines;@CHEMICAL_Tetrahydroisoquinolines;chemical;3.0
@CHEMICAL_Thiocholine;@CHEMICAL_Thiocholine;chemical;3.0
@CHEMICAL_Thiones;@CHEMICAL_Thiones;chemical;3.0
@CHEMICAL_Thiopental;@CHEMICAL_Thiopental;chemical;3.0
@CHEMICAL_Triprolidine;@CHEMICAL_Triprolidine;chemical;3.0
@CHEMICAL_Tropolone;@CHEMICAL_Tropolone;chemical;3.0
@CHEMICAL_UMI_77;@CHEMICAL_UMI_77;chemical;3.0
@CHEMICAL_UNC_0638;@CHEMICAL_UNC_0638;chemical;3.0
@CHEMICAL_Umibecestat;@CHEMICAL_Umibecestat;chemical;3.0
@CHEMICAL_VASE_peptide;@CHEMICAL_VASE_peptide;chemical;3.0
@CHEMICAL_VER_155008;@CHEMICAL_VER_155008;chemical;3.0
@CHEMICAL_VU0453595;@CHEMICAL_VU0453595;chemical;3.0
@CHEMICAL_Veratrum_Alkaloids;@CHEMICAL_Veratrum_Alkaloids;chemical;3.0
@CHEMICAL_WYE_354;@CHEMICAL_WYE_354;chemical;3.0
@CHEMICAL_Withanolides;@CHEMICAL_Withanolides;chemical;3.0
@CHEMICAL_YKL_05_099;@CHEMICAL_YKL_05_099;chemical;3.0
@CHEMICAL_ZCL278;@CHEMICAL_ZCL278;chemical;3.0
@CHEMICAL_ZD4054;@CHEMICAL_ZD4054;chemical;3.0
@CHEMICAL_ZLN005;@CHEMICAL_ZLN005;chemical;3.0
@CHEMICAL_Zirconocene_dichloride;@CHEMICAL_Zirconocene_dichloride;chemical;3.0
@CHEMICAL_absinthium;@CHEMICAL_absinthium;chemical;3.0
@CHEMICAL_acetyl_acetonate;@CHEMICAL_acetyl_acetonate;chemical;3.0
@CHEMICAL_acid_red_88;@CHEMICAL_acid_red_88;chemical;3.0
@CHEMICAL_adefovir;@CHEMICAL_adefovir;chemical;3.0
@CHEMICAL_adenosine_3'_5'_cyclic_phosphorothioate;@CHEMICAL_adenosine_3'_5'_cyclic_phosphorothioate;chemical;3.0
@CHEMICAL_adepren;@CHEMICAL_adepren;chemical;3.0
@CHEMICAL_adomeglivant;@CHEMICAL_adomeglivant;chemical;3.0
@CHEMICAL_adrenosterone;@CHEMICAL_adrenosterone;chemical;3.0
@CHEMICAL_agaricoglyceride_A;@CHEMICAL_agaricoglyceride_A;chemical;3.0
@CHEMICAL_alanylalanine;@CHEMICAL_alanylalanine;chemical;3.0
@CHEMICAL_alanylglutamic_acid;@CHEMICAL_alanylglutamic_acid;chemical;3.0
@CHEMICAL_alfatradiol;@CHEMICAL_alfatradiol;chemical;3.0
@CHEMICAL_alliin;@CHEMICAL_alliin;chemical;3.0
@CHEMICAL_allyl_sulfide;@CHEMICAL_allyl_sulfide;chemical;3.0
@CHEMICAL_almond_oil;@CHEMICAL_almond_oil;chemical;3.0
@CHEMICAL_alpha_1_3_glucan;@CHEMICAL_alpha_1_3_glucan;chemical;3.0
@CHEMICAL_alpha_aminopyridine;@CHEMICAL_alpha_aminopyridine;chemical;3.0
@CHEMICAL_alpha_beta_diacryloxypropionic_acid;@CHEMICAL_alpha_beta_diacryloxypropionic_acid;chemical;3.0
@CHEMICAL_alpha_farnesene;@CHEMICAL_alpha_farnesene;chemical;3.0
@CHEMICAL_alpha_hydroxyisocaproic_acid;@CHEMICAL_alpha_hydroxyisocaproic_acid;chemical;3.0
@CHEMICAL_alpha_keto_beta_methylvaleric_acid;@CHEMICAL_alpha_keto_beta_methylvaleric_acid;chemical;3.0
@CHEMICAL_aluminum_fluoride;@CHEMICAL_aluminum_fluoride;chemical;3.0
@CHEMICAL_ambroxol_theophylline_7_acetate;@CHEMICAL_ambroxol_theophylline_7_acetate;chemical;3.0
@CHEMICAL_ametantrone;@CHEMICAL_ametantrone;chemical;3.0
@CHEMICAL_amminedichloro(2_methylpyridine)platinum(II);@CHEMICAL_amminedichloro(2_methylpyridine)platinum(II);chemical;3.0
@CHEMICAL_ammoxetine;@CHEMICAL_ammoxetine;chemical;3.0
@CHEMICAL_amorolfine;@CHEMICAL_amorolfine;chemical;3.0
@CHEMICAL_ampelopsin;@CHEMICAL_ampelopsin;chemical;3.0
@CHEMICAL_amphotericin_B_deoxycholate_drug_combination;@CHEMICAL_amphotericin_B_deoxycholate_drug_combination;chemical;3.0
@CHEMICAL_amrubicin;@CHEMICAL_amrubicin;chemical;3.0
@CHEMICAL_androsterone_sulfate;@CHEMICAL_androsterone_sulfate;chemical;3.0
@CHEMICAL_anethole;@CHEMICAL_anethole;chemical;3.0
@CHEMICAL_anisole;@CHEMICAL_anisole;chemical;3.0
@CHEMICAL_anomalin;@CHEMICAL_anomalin;chemical;3.0
@CHEMICAL_antofine;@CHEMICAL_antofine;chemical;3.0
@CHEMICAL_apalcillin;@CHEMICAL_apalcillin;chemical;3.0
@CHEMICAL_apraclonidine;@CHEMICAL_apraclonidine;chemical;3.0
@CHEMICAL_araban;@CHEMICAL_araban;chemical;3.0
@CHEMICAL_arabinogalactan;@CHEMICAL_arabinogalactan;chemical;3.0
@CHEMICAL_araloside_A;@CHEMICAL_araloside_A;chemical;3.0
@CHEMICAL_arsenic_pentoxide;@CHEMICAL_arsenic_pentoxide;chemical;3.0
@CHEMICAL_asenapine;@CHEMICAL_asenapine;chemical;3.0
@CHEMICAL_atrolactic_acid;@CHEMICAL_atrolactic_acid;chemical;3.0
@CHEMICAL_azelnidipine;@CHEMICAL_azelnidipine;chemical;3.0
@CHEMICAL_bacillibactin;@CHEMICAL_bacillibactin;chemical;3.0
@CHEMICAL_basic_fuchsin;@CHEMICAL_basic_fuchsin;chemical;3.0
@CHEMICAL_benzofuran;@CHEMICAL_benzofuran;chemical;3.0
@CHEMICAL_benzonitrile;@CHEMICAL_benzonitrile;chemical;3.0
@CHEMICAL_benzoylamido_4'_aminostilbene_2_2'_disulfonate;@CHEMICAL_benzoylamido_4'_aminostilbene_2_2'_disulfonate;chemical;3.0
@CHEMICAL_benzyl_acetate;@CHEMICAL_benzyl_acetate;chemical;3.0
@CHEMICAL_benzylamine;@CHEMICAL_benzylamine;chemical;3.0
@CHEMICAL_bergamottin;@CHEMICAL_bergamottin;chemical;3.0
@CHEMICAL_beta_Tocopherol;@CHEMICAL_beta_Tocopherol;chemical;3.0
@CHEMICAL_beta_beta_dimethylacryloyl_alkannin;@CHEMICAL_beta_beta_dimethylacryloyl_alkannin;chemical;3.0
@CHEMICAL_beta_nitrostyrene;@CHEMICAL_beta_nitrostyrene;chemical;3.0
@CHEMICAL_beta_phenylcysteine;@CHEMICAL_beta_phenylcysteine;chemical;3.0
@CHEMICAL_biotite;@CHEMICAL_biotite;chemical;3.0
@CHEMICAL_biphenyl_indanone_A;@CHEMICAL_biphenyl_indanone_A;chemical;3.0
@CHEMICAL_bismuth_selenide;@CHEMICAL_bismuth_selenide;chemical;3.0
@CHEMICAL_bismuth_subcarbonate;@CHEMICAL_bismuth_subcarbonate;chemical;3.0
@CHEMICAL_bixin;@CHEMICAL_bixin;chemical;3.0
@CHEMICAL_brevilin_A;@CHEMICAL_brevilin_A;chemical;3.0
@CHEMICAL_brigimadlin;@CHEMICAL_brigimadlin;chemical;3.0
@CHEMICAL_brilliant_blue;@CHEMICAL_brilliant_blue;chemical;3.0
@CHEMICAL_bulevirtide;@CHEMICAL_bulevirtide;chemical;3.0
@CHEMICAL_buparvaquone;@CHEMICAL_buparvaquone;chemical;3.0
@CHEMICAL_butane;@CHEMICAL_butane;chemical;3.0
@CHEMICAL_butyrylcarnitine;@CHEMICAL_butyrylcarnitine;chemical;3.0
@CHEMICAL_calcium_ascorbate;@CHEMICAL_calcium_ascorbate;chemical;3.0
@CHEMICAL_calcium_lignosulfonate;@CHEMICAL_calcium_lignosulfonate;chemical;3.0
@CHEMICAL_calcium_phosphate_dibasic_anhydrous;@CHEMICAL_calcium_phosphate_dibasic_anhydrous;chemical;3.0
@CHEMICAL_calix(4)arene;@CHEMICAL_calix(4)arene;chemical;3.0
@CHEMICAL_capmatinib;@CHEMICAL_capmatinib;chemical;3.0
@CHEMICAL_carbaspirin_calcium;@CHEMICAL_carbaspirin_calcium;chemical;3.0
@CHEMICAL_carprofen;@CHEMICAL_carprofen;chemical;3.0
@CHEMICAL_cenerimod;@CHEMICAL_cenerimod;chemical;3.0
@CHEMICAL_cephamycin_C;@CHEMICAL_cephamycin_C;chemical;3.0
@CHEMICAL_certoparin;@CHEMICAL_certoparin;chemical;3.0
@CHEMICAL_chitobiose;@CHEMICAL_chitobiose;chemical;3.0
@CHEMICAL_chlorethylclonidine;@CHEMICAL_chlorethylclonidine;chemical;3.0
@CHEMICAL_chlorosulfonic_acid;@CHEMICAL_chlorosulfonic_acid;chemical;3.0
@CHEMICAL_cholest_5_ene_3_4_diol;@CHEMICAL_cholest_5_ene_3_4_diol;chemical;3.0
@CHEMICAL_chrysoidine;@CHEMICAL_chrysoidine;chemical;3.0
@CHEMICAL_chrysotoxine;@CHEMICAL_chrysotoxine;chemical;3.0
@CHEMICAL_chuangxinmycin;@CHEMICAL_chuangxinmycin;chemical;3.0
@CHEMICAL_ciliobrevin_A;@CHEMICAL_ciliobrevin_A;chemical;3.0
@CHEMICAL_cilnidipine;@CHEMICAL_cilnidipine;chemical;3.0
@CHEMICAL_cinchonine;@CHEMICAL_cinchonine;chemical;3.0
@CHEMICAL_cinnamyl_alcohol;@CHEMICAL_cinnamyl_alcohol;chemical;3.0
@CHEMICAL_cinobufagin;@CHEMICAL_cinobufagin;chemical;3.0
@CHEMICAL_ciproxifan;@CHEMICAL_ciproxifan;chemical;3.0
@CHEMICAL_circumdatin_G;@CHEMICAL_circumdatin_G;chemical;3.0
@CHEMICAL_clethodim;@CHEMICAL_clethodim;chemical;3.0
@CHEMICAL_cocaethylene;@CHEMICAL_cocaethylene;chemical;3.0
@CHEMICAL_copper_hydroxide;@CHEMICAL_copper_hydroxide;chemical;3.0
@CHEMICAL_cortolone;@CHEMICAL_cortolone;chemical;3.0
@CHEMICAL_crocein_orange_G;@CHEMICAL_crocein_orange_G;chemical;3.0
@CHEMICAL_crotonyl_coenzyme_A;@CHEMICAL_crotonyl_coenzyme_A;chemical;3.0
@CHEMICAL_cutin;@CHEMICAL_cutin;chemical;3.0
@CHEMICAL_cyclamin;@CHEMICAL_cyclamin;chemical;3.0
@CHEMICAL_cyclic_citrullinated_peptide;@CHEMICAL_cyclic_citrullinated_peptide;chemical;3.0
@CHEMICAL_cycloartobiloxanthone;@CHEMICAL_cycloartobiloxanthone;chemical;3.0
@CHEMICAL_cyclohexane_1_2_4_tris(methylenesulfonate);@CHEMICAL_cyclohexane_1_2_4_tris(methylenesulfonate);chemical;3.0
@CHEMICAL_cyclohexanone;@CHEMICAL_cyclohexanone;chemical;3.0
@CHEMICAL_cyclopentanone;@CHEMICAL_cyclopentanone;chemical;3.0
@CHEMICAL_cyclopropane;@CHEMICAL_cyclopropane;chemical;3.0
@CHEMICAL_cysteinyl_leukotriene;@CHEMICAL_cysteinyl_leukotriene;chemical;3.0
@CHEMICAL_damnacanthal;@CHEMICAL_damnacanthal;chemical;3.0
@CHEMICAL_danthron;@CHEMICAL_danthron;chemical;3.0
@CHEMICAL_danusertib;@CHEMICAL_danusertib;chemical;3.0
@CHEMICAL_decanoylcarnitine;@CHEMICAL_decanoylcarnitine;chemical;3.0
@CHEMICAL_decaprenoic_acid;@CHEMICAL_decaprenoic_acid;chemical;3.0
@CHEMICAL_dehydrohistidinohydroxymerodesmosine;@CHEMICAL_dehydrohistidinohydroxymerodesmosine;chemical;3.0
@CHEMICAL_delrin;@CHEMICAL_delrin;chemical;3.0
@CHEMICAL_delta(1)_pyrroline;@CHEMICAL_delta(1)_pyrroline;chemical;3.0
@CHEMICAL_delta_1_pyrroline_5_carboxylate;@CHEMICAL_delta_1_pyrroline_5_carboxylate;chemical;3.0
@CHEMICAL_demethyleneberberine;@CHEMICAL_demethyleneberberine;chemical;3.0
@CHEMICAL_deoxythymidylyl_3'_5'_deoxyadenylate;@CHEMICAL_deoxythymidylyl_3'_5'_deoxyadenylate;chemical;3.0
@CHEMICAL_desformylflustrabromine;@CHEMICAL_desformylflustrabromine;chemical;3.0
@CHEMICAL_diacetoxyscirpenol;@CHEMICAL_diacetoxyscirpenol;chemical;3.0
@CHEMICAL_diallyl_trisulfide;@CHEMICAL_diallyl_trisulfide;chemical;3.0
@CHEMICAL_dianhydromannitol;@CHEMICAL_dianhydromannitol;chemical;3.0
@CHEMICAL_diazeniumdiolate;@CHEMICAL_diazeniumdiolate;chemical;3.0
@CHEMICAL_dibenzo(1_4)dioxin;@CHEMICAL_dibenzo(1_4)dioxin;chemical;3.0
@CHEMICAL_dichlorodifluoromethane;@CHEMICAL_dichlorodifluoromethane;chemical;3.0
@CHEMICAL_diclofenac_etalhyaluronate;@CHEMICAL_diclofenac_etalhyaluronate;chemical;3.0
@CHEMICAL_diethanolamine;@CHEMICAL_diethanolamine;chemical;3.0
@CHEMICAL_diethyl_maleate;@CHEMICAL_diethyl_maleate;chemical;3.0
@CHEMICAL_diethyl_phosphate;@CHEMICAL_diethyl_phosphate;chemical;3.0
@CHEMICAL_dihydroceramide;@CHEMICAL_dihydroceramide;chemical;3.0
@CHEMICAL_diisononyl_adipate;@CHEMICAL_diisononyl_adipate;chemical;3.0
@CHEMICAL_dimethomorph;@CHEMICAL_dimethomorph;chemical;3.0
@CHEMICAL_dimethyl_2_oxoglutarate;@CHEMICAL_dimethyl_2_oxoglutarate;chemical;3.0
@CHEMICAL_dimethyl_4_phthalate;@CHEMICAL_dimethyl_4_phthalate;chemical;3.0
@CHEMICAL_dimethyl_alpha_ketoglutarate;@CHEMICAL_dimethyl_alpha_ketoglutarate;chemical;3.0
@CHEMICAL_dimethylacetamide;@CHEMICAL_dimethylacetamide;chemical;3.0
@CHEMICAL_dimethylarginine;@CHEMICAL_dimethylarginine;chemical;3.0
@CHEMICAL_dinaciclib;@CHEMICAL_dinaciclib;chemical;3.0
@CHEMICAL_dinutuximab;@CHEMICAL_dinutuximab;chemical;3.0
@CHEMICAL_dioxotechnetium;@CHEMICAL_dioxotechnetium;chemical;3.0
@CHEMICAL_diphenylguanidine;@CHEMICAL_diphenylguanidine;chemical;3.0
@CHEMICAL_disitamab_vedotin;@CHEMICAL_disitamab_vedotin;chemical;3.0
@CHEMICAL_divinyl_benzene;@CHEMICAL_divinyl_benzene;chemical;3.0
@CHEMICAL_dodecylamine;@CHEMICAL_dodecylamine;chemical;3.0
@CHEMICAL_dodecylbenzenesulfonic_acid;@CHEMICAL_dodecylbenzenesulfonic_acid;chemical;3.0
@CHEMICAL_dodine;@CHEMICAL_dodine;chemical;3.0
@CHEMICAL_dorzolamide;@CHEMICAL_dorzolamide;chemical;3.0
@CHEMICAL_ecopipam;@CHEMICAL_ecopipam;chemical;3.0
@CHEMICAL_eleutherol;@CHEMICAL_eleutherol;chemical;3.0
@CHEMICAL_eliprodil;@CHEMICAL_eliprodil;chemical;3.0
@CHEMICAL_elotuzumab;@CHEMICAL_elotuzumab;chemical;3.0
@CHEMICAL_ensartinib;@CHEMICAL_ensartinib;chemical;3.0
@CHEMICAL_ermanin;@CHEMICAL_ermanin;chemical;3.0
@CHEMICAL_ervogastat;@CHEMICAL_ervogastat;chemical;3.0
@CHEMICAL_estradiol_3_benzoate;@CHEMICAL_estradiol_3_benzoate;chemical;3.0
@CHEMICAL_estragole;@CHEMICAL_estragole;chemical;3.0
@CHEMICAL_ethyl_2_methylthio_4_methyl_5_pyrimidine_carboxylate;@CHEMICAL_ethyl_2_methylthio_4_methyl_5_pyrimidine_carboxylate;chemical;3.0
@CHEMICAL_ethyl_caprylate;@CHEMICAL_ethyl_caprylate;chemical;3.0
@CHEMICAL_ethyl_formate;@CHEMICAL_ethyl_formate;chemical;3.0
@CHEMICAL_ethyl_methylphosphonic_acid;@CHEMICAL_ethyl_methylphosphonic_acid;chemical;3.0
@CHEMICAL_ethylenebis(isothiocyanate);@CHEMICAL_ethylenebis(isothiocyanate);chemical;3.0
@CHEMICAL_ethylisopropylamiloride;@CHEMICAL_ethylisopropylamiloride;chemical;3.0
@CHEMICAL_ethylmalonic_acid;@CHEMICAL_ethylmalonic_acid;chemical;3.0
@CHEMICAL_euxanthone;@CHEMICAL_euxanthone;chemical;3.0
@CHEMICAL_exatecan;@CHEMICAL_exatecan;chemical;3.0
@CHEMICAL_exendin_(9_39);@CHEMICAL_exendin_(9_39);chemical;3.0
@CHEMICAL_fatty_aldehyde;@CHEMICAL_fatty_aldehyde;chemical;3.0
@CHEMICAL_ferric_nitrilotriacetate;@CHEMICAL_ferric_nitrilotriacetate;chemical;3.0
@CHEMICAL_ferrum_lek;@CHEMICAL_ferrum_lek;chemical;3.0
@CHEMICAL_fipronil_sulfone;@CHEMICAL_fipronil_sulfone;chemical;3.0
@CHEMICAL_flazin;@CHEMICAL_flazin;chemical;3.0
@CHEMICAL_fludarabine_phosphate;@CHEMICAL_fludarabine_phosphate;chemical;3.0
@CHEMICAL_fluorapatite;@CHEMICAL_fluorapatite;chemical;3.0
@CHEMICAL_fluorenyl_9_methoxycarbonyl_diphenylalanine;@CHEMICAL_fluorenyl_9_methoxycarbonyl_diphenylalanine;chemical;3.0
@CHEMICAL_fluorescent_bezafibrate;@CHEMICAL_fluorescent_bezafibrate;chemical;3.0
@CHEMICAL_fluorotelomer_sulfonic_acids;@CHEMICAL_fluorotelomer_sulfonic_acids;chemical;3.0
@CHEMICAL_fosmidomycin;@CHEMICAL_fosmidomycin;chemical;3.0
@CHEMICAL_fostriecin;@CHEMICAL_fostriecin;chemical;3.0
@CHEMICAL_fumagillin;@CHEMICAL_fumagillin;chemical;3.0
@CHEMICAL_furfuryl_alcohol;@CHEMICAL_furfuryl_alcohol;chemical;3.0
@CHEMICAL_furosemide_glucuronide;@CHEMICAL_furosemide_glucuronide;chemical;3.0
@CHEMICAL_galcanezumab;@CHEMICAL_galcanezumab;chemical;3.0
@CHEMICAL_gallium_68_PSMA_11;@CHEMICAL_gallium_68_PSMA_11;chemical;3.0
@CHEMICAL_gallium_nitrate;@CHEMICAL_gallium_nitrate;chemical;3.0
@CHEMICAL_gamma_cyclodextrin;@CHEMICAL_gamma_cyclodextrin;chemical;3.0
@CHEMICAL_gamma_glutamine_4_nitroanilide;@CHEMICAL_gamma_glutamine_4_nitroanilide;chemical;3.0
@CHEMICAL_gamma_glutamylaminomethylsulfonic_acid;@CHEMICAL_gamma_glutamylaminomethylsulfonic_acid;chemical;3.0
@CHEMICAL_ganhuangenin;@CHEMICAL_ganhuangenin;chemical;3.0
